EVENT_ID_CNTY,EVENT_DATE,YEAR,TIME_PRECISION,DISORDER_TYPE,EVENT_TYPE,SUB_EVENT_TYPE,ACTOR1,ASSOC_ACTOR_1,INTER1,ACTOR2,ASSOC_ACTOR_2,INTER2,INTERACTION,CIVILIAN_TARGETING,ISO,REGION,COUNTRY,ADMIN1,ADMIN2,ADMIN3,LOCATION,LATITUDE,LONGITUDE,GEO_PRECISION,SOURCE,SOURCE_SCALE,NOTES,FATALITIES,TAGS,TIMESTAMP
MLI7348,17-September-2022,2022,1.0,Political violence,Violence against civilians,Attack,Military Forces of Mali (2021-),Wagner Group,1.0,Civilians (Mali),Fulani Ethnic Group (Mali); Pastoralists (Mali),7,17.0,Civilian targeting,466.0,Western Africa,Mali,Mopti,Bandiagara,Timiri,Goumi-Foulbe,14.114,-3.971,1.0,RFI; Kisal; Undisclosed Source; Al Zallaqa,Local partner-Other,"On 17 September 2022, FAMa and Wagner forces killed at least 13 members of the Rimaibe community (former Fulani slaves) and partially burned the village of Goumi-Foulbe (Bandiagara, Mopti). JNIM condemned the attacks by FAMa and Wagner on civilians in Goumi.",13.0,,1664217575.0
MLI7301,16-September-2022,2022,1.0,Political violence,Battles,Armed clash,Military Forces of Mali (2021-),Wagner Group,1.0,JNIM: Group for Support of Islam and Muslims,,2,12.0,,466.0,Western Africa,Mali,Mopti,Bandiagara,Timiri,Goumi-Foulbe,14.114,-3.971,1.0,Undisclosed Source; FAMAMali,Local partner-Other,"On 16 September 2022, FAMA and Wagner forces conducted an air-ground operation involving airstrikes in the village of Goumi-Foulbe (Bandiagara, Mopti). The joint force and JNIM militants engaged in confrontations and seven militants were killed, according to a FAMa report. Seven civilians from the Rimaibe community (former Fulani slaves) were killed in the airstrikes. Unknown fatalities from the battle coded as 10. Total fatalities coded as 17.",17.0,,1680570785.0
MLI7347,16-September-2022,2022,2.0,Political violence,Violence against civilians,Attack,Military Forces of Mali (2021-),Wagner Group,1.0,Civilians (Mali),Dogon Ethnic Group (Mali); Fulani Ethnic Group (Mali); Pastoralists (Mali); Farmers (Mali),7,17.0,Civilian targeting,466.0,Western Africa,Mali,Mopti,Bandiagara,Timiri,Goumi-Habe,14.115,-3.975,2.0,Whatsapp; FAMAMali; Undisclosed Source,Local partner-Other,"Around 16 September 2022 (as reported), FAMa and Wagner attacked civilians mainly from the Dogon and Rimaibe communities and a few Fulani in the village of Goumi-Habe (Bandiagara, Mopti). Many of the victims were killed on their farmland. 30 victims were killed in the village and 30 more bodies were discovered in the bush. The Malian armed forces (FAMa) claimed it reacted to an ambush and only killed 20 militants.",60.0,,1680570785.0
MLI7295,15-September-2022,2022,1.0,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Mali (2021-),,1.0,JNIM: Group for Support of Islam and Muslims,,2,12.0,,466.0,Western Africa,Mali,Mopti,Mopti,Soye,Sare-Dina,14.296,-4.403,2.0,Undisclosed Source,Local partner-Other,"On 15 September 2022, the Malian air force carried out airstrikes against presumed JNIM militant positions between Sare-Dina and Sahona (Mopti, Mopti). Casualties unknown. Following the airstrikes, FAMa and Wagner carried out an air-landed operation and arrested about twenty people of in the villages of Sare-Mala and Doubena.",0.0,,1663607343.0
MLI7309,15-September-2022,2022,1.0,Strategic developments,Strategic developments,Disrupted weapons use,Military Forces of Mali (2021-),Wagner Group,1.0,JNIM: Group for Support of Islam and Muslims,,2,12.0,,466.0,Western Africa,Mali,Tombouctou,Gourma-Rharous,Gossi,Gossi,15.82,-1.291,2.0,Undisclosed Source,Local partner-Other,"Defusal: On 15 September 2022, FAMA and Wagner forces discovered and destroyed an IED likely planted by JNIM militants about 10km from Gossi (Gourma-Rharous, Tombouctou).",0.0,,1663607343.0
MLI7362,14-September-2022,2022,2.0,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,JNIM: Group for Support of Islam and Muslims,,2.0,Military Forces of Mali (2021-),Wagner Group,1,12.0,,466.0,Western Africa,Mali,Mopti,Bandiagara,Timiri,Korondali,14.077,-4.04,2.0,FAMAMali; Twitter; Al Zallaqa,New media-National,"Around 14 September 2022 (as reported), a FAMa vehicle hit an IED between the villages of Korondali and Diamnati (Bandiagara, Mopti). Four soldiers were killed and two wounded, according to a FAMa report. JNIM claimed responsibility and said it destroyed a vehicle of the Malian army and Wagner and killed those inside on 18 September.",4.0,,1680570785.0
MLI7308,12-September-2022,2022,1.0,Political violence,Violence against civilians,Attack,Wagner Group,,8.0,Civilians (Mali),Tuareg Ethnic Group (Mali),7,78.0,Civilian targeting,466.0,Western Africa,Mali,Mopti,Douentza,Dallah,Nani,15.066,-2.534,2.0,Twitter; Whatsapp; Undisclosed Source,Local partner-Other,"On 12 September 2022, Wagner mercenaries killed fourteen men from the Tuareg Bellah community in the area of Nani (Douentza, Mopti).",14.0,,1663607342.0
MLI7328,12-September-2022,2022,1.0,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,JNIM: Group for Support of Islam and Muslims,,2.0,Wagner Group,,8,28.0,,466.0,Western Africa,Mali,Mopti,Douentza,Dallah,Gase,14.894,-2.551,2.0,Al Zallaqa; Undisclosed Source,Local partner-Other,"On 12 September 2022, two Wagner mercenaries on a motorcycle were killed by the explosion of an IED in the area of Gase (Douentza, Mopti). JNIM claimed responsibility.",2.0,,1680570785.0
MLI7293,10-September-2022,2022,1.0,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Mali (2021-),Wagner Group,1.0,JNIM: Group for Support of Islam and Muslims,,2,12.0,,466.0,Western Africa,Mali,Mopti,Bandiagara,Timiri,Sinekanda,14.006,-4.065,2.0,Whatsapp; Twitter; Al Zallaqa; Undisclosed Source,Local partner-Other,"On 10 September 2022, FAMA and Wagner carried out an operation involving ground operations and airstrikes targeting JNIM militant positions between Sinekanda and Yarou Plateau (Bandiagara, Mopti). There were no casualties. No ground combat took place, but JNIM claimed to have repelled the assault.",0.0,,1680570785.0
MLI7322,06-September-2022,2022,1.0,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,JNIM: Group for Support of Islam and Muslims,,2.0,Military Forces of Mali (2021-),Wagner Group,1,12.0,,466.0,Western Africa,Mali,Mopti,Douentza,Dallah,Dallah,15.105,-2.64,2.0,Al Zallaqa; Whatsapp,New media,"On 6 September 2022, a vehicle carrying FAMa and Wagner forces hit an IED in the area of Dallah (Douentza, Mopti). Several soldiers and mercenaries were killed and wounded. Unknown fatalities coded as 3. JNIM claimed responsibility.",3.0,,1680570785.0
MLI7166,05-September-2022,2022,1.0,Strategic developments,Strategic developments,Headquarters or base established,Wagner Group,,8.0,,,0,80.0,,466.0,Western Africa,Mali,Mopti,Djenne,Fakala,Nia-Ouro,14.008,-4.124,1.0,Undisclosed Source,Local partner-Other,"On 5 September 2022, Wagner mercenaries established a temporary base in the village of Nia-Ouro (Djenne, Mopti).",0.0,,1663010292.0
MLI7182,04-September-2022,2022,1.0,Political violence,Violence against civilians,Sexual violence,Wagner Group,Military Forces of Mali (2021-); Dozo Communal Militia (Mali),8.0,Civilians (Mali),Fulani Ethnic Group (Mali); Pastoralists (Mali); Women (Mali); Health Workers (Mali),7,78.0,Civilian targeting,466.0,Western Africa,Mali,Mopti,Djenne,Fakala,Nia-Ouro,14.008,-4.124,1.0,RFI; Jeune Afrique; Undisclosed Source,Local partner-Other,"On 4 September 2022, Wagner mercenaries, FAMA soldiers, and Donso militiamen raided the Fulani village of Nia-Ouro (Djenne, Mopti). The assailants forced members to undress, assaulted and wounded several women, looted property including valuables and livestock. Two people including a male nurse and a civilian went missing.",0.0,,1663010289.0
MLI7139,04-September-2022,2022,1.0,Political violence,Violence against civilians,Abduction/forced disappearance,Wagner Group,,8.0,Civilians (Mali),,7,78.0,Civilian targeting,466.0,Western Africa,Mali,Gao,Ansongo,Tessit,Tessit,15.224,0.292,1.0,Undisclosed Source,Local partner-Other,"On 4 September 2022, Wagner mercenaries abducted two civilians about 5km west of Tessit (Ansongo, Gao). One was released soon after while the other remains unaccounted for.",0.0,,1663010292.0
MLI7249,31-August-2022,2022,2.0,Political violence,Violence against civilians,Attack,Military Forces of Mali (2021-),Wagner Group,1.0,Civilians (Mali),Fulani Ethnic Group (Mali); Pastoralists (Mali),7,17.0,Civilian targeting,466.0,Western Africa,Mali,Gao,Ansongo,Bourra,Lellehoye,15.556,0.494,2.0,Facebook; Undisclosed Source,Local partner-Other,"Around 31 August 2022 (as reported), the bodies of nineteen people from the Fulani community believed to have been summary executed by FAMa and Wagner were discovered between Lellehoye and Seyna (Ansongo, Gao)",19.0,,1663010289.0
MLI7229,31-August-2022,2022,1.0,Political violence,Battles,Armed clash,GATIA: Imghad Tuareg and Allies Self-Defense Group,MSA: Movement for Azawad Salvation; Wagner Group,3.0,Islamic State (Sahel),,2,23.0,,466.0,Western Africa,Mali,Menaka,Anderamboukane,Anderamboukane,Etambaw,15.892,3.918,2.0,Facebook; Undisclosed Source; MSA Azawad,Local partner-Other,"On 31 August 2022, a coalition of GATIA and MSA-D militiamen and Wagner mercenaries clashed with IS Sahel militants near Etambaw (Anderamboukane, Menaka). GATIA and MSA-D claimed to have killed about forty militants and burned motorcycles.",40.0,,1666128139.0
MLI7277,30-August-2022,2022,1.0,Strategic developments,Strategic developments,Other,Military Forces of Mali (2021-),Wagner Group,1.0,Civilians (International),Aid Workers (International),7,17.0,,466.0,Western Africa,Mali,Gao,Ansongo,Ansongo,Ansongo,15.66,0.502,1.0,Undisclosed Source,Local partner-Other,"Non-violent activity: On 30 August 2022, FAMA and Wagner searched the offices of two international NGOs in the town of Ansongo (Ansongo, Gao).",0.0,,1663010292.0
MLI7278,30-August-2022,2022,1.0,Strategic developments,Strategic developments,Other,Civilians (Mali),Refugees/IDPs (Mali); Tuareg Ethnic Group (Mali),7.0,,,0,70.0,,466.0,Western Africa,Mali,Menaka,Menaka,Menaka,Inazole,15.874,2.136,2.0,Undisclosed Source,Local partner-Other,"Displacement: On 30 August 2022, residents from the Tuareg Kel Essouk community left the hamlet of Agadache, near Inazole (Menaka, Menaka), following searches and intimidation by FAMa and Wagner forces.",0.0,,1663010292.0
MLI7248,30-August-2022,2022,1.0,Political violence,Violence against civilians,Attack,Military Forces of Mali (2021-),Wagner Group,1.0,Civilians (Mali),Fulani Ethnic Group (Mali); Pastoralists (Mali),7,17.0,Civilian targeting,466.0,Western Africa,Mali,Mopti,Mopti,Soye,Kabio,14.071,-4.252,2.0,Undisclosed Source,Local partner-Other,"On 30 August 2022, FAMa and Wagner carried out a ground operation with air support between Kabio and Dankoussa (Mopti, Mopti). Eleven people from the Fulani community including three women and a toddler were killed, and hamlets burned.",11.0,,1663010292.0
MLI7129,29-August-2022,2022,1.0,Political violence,Battles,Armed clash,Military Forces of Mali (2021-),Wagner Group,1.0,Islamic State (Sahel),,2,12.0,,466.0,Western Africa,Mali,Gao,Ansongo,Bourra,Kala,15.548,0.469,1.0,Al Naba; Twitter; Undisclosed Source; Whatsapp,Local partner-Other,"On 29 August 2022, a FAMa and Wagner patrol and IS Sahel militants exchanged gunfire near the market in the Salata quarter in Lellehoye-Gourma [Kala] (Ansongo, Gao). Two militants and two civilians were killed, three soldiers wounded, four militants arrested, fifteen motorcycles burned, and marketgoers arrested and subsequently released. IS Sahel claimed responsibility.",4.0,,1680570809.0
MLI7228,29-August-2022,2022,1.0,Political violence,Battles,Armed clash,Islamic State (Sahel),,2.0,Military Forces of Mali (2021-),Wagner Group,1,12.0,,466.0,Western Africa,Mali,Gao,Ansongo,Bourra,Tin Anor,15.486,0.366,2.0,Al Naba; FAMAMali; Twitter; Undisclosed Source,Local partner-Other,"On 29 August 2022, IS Sahel militants ambushed a FAMa and Wagner patrol between Tin Anor and Tin Niyes (Ansongo, Gao). Two Wagner and three IS Sahel militants were killed, six Wagner and ten FAMa wounded, three FAMA taken prisoners, and three vehicles destroyed and one seized by the militants. An additional 2 FAMa were killed, eight wounded, and 44 militants 'neutralized, according to an unverified government statement, not included in the total fatalities. IS Sahel claimed responsibility.",5.0,,1680570809.0
MLI7227,28-August-2022,2022,1.0,Political violence,Battles,Armed clash,Military Forces of Mali (2021-),Wagner Group,1.0,Islamic State (Sahel),,2,12.0,,466.0,Western Africa,Mali,Gao,Ansongo,Bourra,Soudeheri,15.38,0.48,2.0,Undisclosed Source,Local partner-Other,"On 28 August 2022, a FAMa and Wagner patrol clashed with presumed IS Sahel in the area of Soudeheri (Ansongo, Gao). There were no casualties.",0.0,,1663010292.0
MLI7276,28-August-2022,2022,1.0,Strategic developments,Strategic developments,Other,Wagner Group,,8.0,,,0,80.0,,466.0,Western Africa,Mali,Mopti,Djenne,Fakala,Djongue-Ouro,14.166,-4.106,2.0,Undisclosed Source,Local partner-Other,"Other: On 28 August 2022, Wagner mercenaries fired warning shots near the village of Djongue-Ouro (Djenne, Mopti), while patrolling between Sofara and Bonguel.",0.0,,1663010292.0
MLI7190,21-August-2022,2022,1.0,Political violence,Violence against civilians,Abduction/forced disappearance,Wagner Group,,8.0,Civilians (Mali),Tuareg Ethnic Group (Mali),7,78.0,Civilian targeting,466.0,Western Africa,Mali,Tombouctou,Gourma-Rharous,Gossi,Gossi,15.82,-1.291,1.0,Twitter; Undisclosed Source,Local partner-Other,"On 21 August 2022, Wagner mercenaries abducted a young male civilian of the Tuareg Kel Essouk community from in the town of Gossi (Gourma-Rharous, Tombouctou). The family of the abductee is searching for information about his fate and whereabouts.",0.0,,1663010289.0
MLI7222,21-August-2022,2022,1.0,Political violence,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims,,2.0,Wagner Group,,8,28.0,,466.0,Western Africa,Mali,Mopti,Douentza,Dallah,Toula,14.856,-2.644,2.0,Al Zallaqa,New media,"On 21 August 2022, JNIM claimed to have clashed with Wagner mercenaries near Toula (Douentza, Mopti). The mercenaries fled and abandoned two motorcycles. JNIM published photographs of the motorcycles captured.",0.0,,1680570783.0
MLI7284,21-August-2022,2022,1.0,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,JNIM: Group for Support of Islam and Muslims,,2.0,Wagner Group,Military Forces of Mali (2021-),8,28.0,,466.0,Western Africa,Mali,Mopti,Douentza,Haire,Boni,15.077,-2.22,2.0,Al Zallaqa,New media,"On 21 August 2022, JNIM claimed to have detonated an IED against an armored vehicle of Wagner and FAMa between Boni and Nokara (Douentza, Mopti). There were no casualties.",0.0,,1680570783.0
MLI7215,17-August-2022,2022,1.0,Political violence,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims,,2.0,Military Forces of Mali (2021-),Wagner Group,1,12.0,,466.0,Western Africa,Mali,Mopti,Douentza,Haire,Boni,15.077,-2.22,2.0,Al Zallaqa,New media,"On 17 August 2022, JNIM claimed to have attacked the Malian army and Wagner near Boni (Douentza, Mopti), resulting in some dead and wounded. The information could not be independently verified. Casualties coded as 3.",3.0,,1680570783.0
MLI7282,16-August-2022,2022,1.0,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,JNIM: Group for Support of Islam and Muslims,,2.0,Military Forces of Mali (2021-),Wagner Group,1,12.0,,466.0,Western Africa,Mali,Mopti,Douentza,Dallah,Boussouma,15.116,-2.595,2.0,Al Zallaqa; Whatsapp,New media,"On 16 August 2022, a FAMA vehicle hit an IED between Boussouma and Dallah (Douentza, Mopti). Three soldiers were killed and the vehicle damaged. JNIM claimed responsibility and said that the detonation targeted an armored vehicle of FAMa and Wagner near Boni.",3.0,,1680570783.0
MLI7251,15-August-2022,2022,1.0,Strategic developments,Strategic developments,Headquarters or base established,Military Forces of Russia (2000-),Wagner Group,8.0,,,0,80.0,,466.0,Western Africa,Mali,Gao,Gao,Gao,Gao,16.272,-0.045,1.0,Reuters; Twitter; aBamako; Armee Francaise,New media-National,"On 15 August 2022, Russian military forces and/or Wagner Group established a base in the city of Gao (Gao, Gao). The Russian forces replaced the French forces who transferred their base to the Malian armed forces (FAMa).",0.0,,1663010289.0
MLI7214,13-August-2022,2022,1.0,Political violence,Battles,Armed clash,Dan Na Ambassagou,,4.0,Wagner Group,,8,48.0,,466.0,Western Africa,Mali,Mopti,Mopti,Sio,Somadougou,14.285,-4.065,2.0,Undisclosed Source; Whatsapp,Local partner-Other,"On 13 August 2022, Dan Na Ambassagou militiamen attacked a Wagner convoy (mistaking them for militants) near Somadougou (Mopti, Mopti). One Wagner was killed.",1.0,,1663010289.0
MLI7212,13-August-2022,2022,1.0,Political violence,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims,,2.0,Wagner Group,Military Forces of Mali (2021-); Dan Na Ambassagou,8,28.0,,466.0,Western Africa,Mali,Mopti,Bandiagara,Bara Sara,Diallo,14.178,-3.859,2.0,Al Zallaqa; Undisclosed Source,Local partner-Other,"On 13 August 2022, JNIM militants and a coalition of Wagner mercenaries, FAMa soldiers, and Dan Na Ambassagou militiamen clashed near the village of Diallo (Bandiagara, Mopti). Ten coalition members and four militants were killed. JNIM claimed responsibility and said that four Wagner and one JNIM fighter were killed.",14.0,,1680570783.0
MLI7250,08-August-2022,2022,1.0,Strategic developments,Strategic developments,Change to group/activity,Wagner Group,,8.0,,,0,80.0,,466.0,Western Africa,Mali,Gao,Ansongo,Tessit,Tessit,15.224,0.292,1.0,Undisclosed Source,Local partner-Other,"Movement of forces: On 8 August 2022, about fifty Wagner mercenaries with surveillance drone deployed in support of FAMa to the town of Tessit (Ansongo, Gao).",0.0,,1663010292.0
MLI7100,08-August-2022,2022,1.0,Political violence,Battles,Armed clash,Islamic State (Sahel),,2.0,Military Forces of Mali (2021-),Wagner Group,1,12.0,,466.0,Western Africa,Mali,Gao,Ansongo,Talataye,In Delimane,15.868,1.528,2.0,Undisclosed Source; Whatsapp,Local partner-Other,"On 8 August 2022, IS Sahel militants ambushed a joint FAMa and Wagner convoy or patrol near I-n-Deliman (Ansongo, Gao). One individual was killed.",1.0,,1681248787.0
MLI7124,07-August-2022,2022,1.0,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,JNIM: Group for Support of Islam and Muslims,,2.0,Military Forces of Mali (2021-),Wagner Group,1,12.0,,466.0,Western Africa,Mali,Mopti,Douentza,Dallah,Dallah,15.105,-2.64,2.0,Al Zallaqa,New media,"On 7 August 2022, JNIM claimed to have carried out an IED attack against an armored vehicle of FAMa and Wagner between Dallah and Boni (Douentza, Mopti). No casualties were reported.",0.0,,1680570783.0
MLI7076,03-August-2022,2022,1.0,Political violence,Violence against civilians,Attack,Military Forces of Mali (2021-),Wagner Group,1.0,Civilians (Mali),Fulani Ethnic Group (Mali); Pastoralists (Mali),7,17.0,Civilian targeting,466.0,Western Africa,Mali,Mopti,Djenne,Fakala,Nia-Ouro,14.008,-4.124,2.0,Undisclosed Source,Local partner-Other,"On 3 August 2022, a FAMa and Wagner patrol fired gunshots at a group of young Fulani pastoralist men near the village of Nia-Ouro (Djenne, Mopti). One was killed, another wounded, while the rest managed to escape.",1.0,,1659983150.0
MLI7072,02-August-2022,2022,1.0,Political violence,Violence against civilians,Attack,Military Forces of Mali (2021-),Wagner Group,1.0,Civilians (Mali),Fulani Ethnic Group (Mali); Farmers (Mali); Pastoralists (Mali),7,17.0,Civilian targeting,466.0,Western Africa,Mali,Mopti,Douentza,Haire,Simbi,15.135,-1.983,1.0,Facebook; Undisclosed Source; Whatsapp,Local partner-Other,"On 2 August 2022, FAMa and Wagner forces attacked the Fulani village of Simbi (Douentza, Mopti). Two people including a farmer were killed.",2.0,,1659983150.0
MLI7030,24-July-2022,2022,1.0,Political violence,Violence against civilians,Attack,Military Forces of Mali (2021-),Wagner Group,1.0,Civilians (Mali),Tuareg Ethnic Group (Mali),7,17.0,Civilian targeting,466.0,Western Africa,Mali,Segou,Niono,Niono,Tiemaba,14.222,-5.907,1.0,Undisclosed Source,Local partner-Other,"On 24 July 2022, suspected FAMa and Wagner forces killed two men from the Tuareg Bellah community in the village of Tiemaba (Niono, Segou).",2.0,,1659376341.0
MLI6982,15-July-2022,2022,1.0,Strategic developments,Strategic developments,Looting/property destruction,Islamic State (Sahel),,2.0,Wagner Group,Military Forces of Mali (2021-),8,28.0,,466.0,Western Africa,Mali,Menaka,Menaka,Menaka,Salanga,15.634,2.25,2.0,Al Naba; Amaq; Nashir; Undisclosed Source; Whatsapp,Local partner-Other,"Property destruction: On 15 July 2022, a surveillance drone crashed during a joint Wagner and FAMa operation in the area of Salanga (Menaka, Menaka). IS Sahel claimed to have shot down the drone and published a video showing the drone being destroyed on the ground by machine gunfire.",0.0,,1680570809.0
MLI6963,14-July-2022,2022,1.0,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,JNIM: Group for Support of Islam and Muslims,,2.0,Military Forces of Mali (2021-),Wagner Group,1,12.0,,466.0,Western Africa,Mali,Mopti,Douentza,Dallah,Dallah,15.105,-2.64,2.0,Whatsapp; Undisclosed Source,Local partner-Other,"On 14 July 2022, a Malian army armored vehicle hit an IED between Dallah and Boussouma (Douentza, Mopti). Casualties unknown. JNIM claimed responsibility and said the IED hit a 'BRDM' of the Malian army and their allies (presumably the Wagner Group).",0.0,,1680570782.0
MLI6945,07-July-2022,2022,2.0,Strategic developments,Strategic developments,Headquarters or base established,Wagner Group,,8.0,,,0,80.0,,466.0,Western Africa,Mali,Mopti,Douentza,Hombori,Hombori,15.279,-1.7,1.0,Undisclosed Source,Local partner-Other,"Around 7 July 2022 (as reported), Wagner forces established a base in Hombori (Douentza, Mopti).",0.0,,1657560245.0
MLI6929,03-July-2022,2022,1.0,Strategic developments,Strategic developments,Disrupted weapons use,Military Forces of Mali (2021-),Wagner Group,1.0,JNIM: Group for Support of Islam and Muslims,,2,12.0,,466.0,Western Africa,Mali,Mopti,Mopti,Mopti,Sevare,14.53,-4.092,2.0,Undisclosed Source,Local partner-Other,"Defusal: On 3 July 2022, FAMa and Wagner forces discovered and destroyed an IED likely planted by JNIM militants on the road between Sevare and Konna (Mopti, Mopti).",0.0,,1657560245.0
MLI6896,30-June-2022,2022,1.0,Political violence,Violence against civilians,Attack,Wagner Group,,8.0,Civilians (Mali),Women (Mali),7,78.0,Civilian targeting,466.0,Western Africa,Mali,Mopti,Douentza,Haire,Boni,15.077,-2.22,1.0,Undisclosed Source,Local partner-Other,"On 30 June 2022, Wagner mercenaries shot and wounded a girl in Boni (Douentza, Mopti).",0.0,women targeted: girls,1657036698.0
MLI6921,28-June-2022,2022,2.0,Strategic developments,Strategic developments,Other,Military Forces of Mali (2021-),Wagner Group,1.0,,,0,10.0,,466.0,Western Africa,Mali,Gao,Ansongo,Talataye,In Delimane,15.868,1.528,1.0,Facebook; Undisclosed Source,Local partner-Other,"Other: Around 28 June 2022 (between 28 - 29 June), FAMa and Wagner forces carried out an operation in I-n-Deliman (Ansongo, Gao). The force seized motorcycles.",0.0,,1681248787.0
MLI6875,24-June-2022,2022,1.0,Political violence,Violence against civilians,Attack,Military Forces of Mali (2021-),Wagner Group; Dan Na Ambassagou,1.0,Civilians (Mali),Fulani Ethnic Group (Mali); Pastoralists (Mali); Refugees/IDPs (Mali),7,17.0,Civilian targeting,466.0,Western Africa,Mali,Mopti,Bankass,Ouonkoro,Ouenkoro,13.382,-3.831,2.0,Undisclosed Source; Whatsapp,Local partner-Other,"On 24 June 2022, FAMa, Wagner, and Dan Na Ambassagou forces killed several IDPs from the Fulani community in hamlets in the communes of Ouenkoro and Sokoura (Bankass, Mopti). Unknown fatalities are coded as 10. Fatalities are split across two events.",5.0,,1656348316.0
MLI6876,24-June-2022,2022,1.0,Political violence,Violence against civilians,Attack,Military Forces of Mali (2021-),Wagner Group; Dan Na Ambassagou,1.0,Civilians (Mali),Fulani Ethnic Group (Mali); Pastoralists (Mali); Refugees/IDPs (Mali),7,17.0,Civilian targeting,466.0,Western Africa,Mali,Mopti,Bankass,Sokoura,Sokoura,13.502,-3.766,2.0,Whatsapp; Undisclosed Source,Local partner-Other,"On 24 June 2022, FAMa, Wagner, and Dan Na Ambassagou forces killed several IDPs from the Fulani community in hamlets in the communes of Sokoura and Ouenkoro (Bankass, Mopti). Unknown fatalities are coded as 10. Fatalities are split across two events.",5.0,,1656348316.0
MLI6878,19-June-2022,2022,1.0,Strategic developments,Strategic developments,Change to group/activity,Wagner Group,Military Forces of Mali (2021-),8.0,,,0,80.0,,466.0,Western Africa,Mali,Menaka,Menaka,Menaka,Menaka,15.918,2.402,1.0,Twitter,New media,"Movement of forces: On 19 June 2022, Wagner mercenaries and Malian soldiers patrolled in the town of Menaka (Menaka, Menaka).",0.0,,1707185516.0
MLI6821,15-June-2022,2022,1.0,Strategic developments,Strategic developments,Change to group/activity,Wagner Group,,8.0,,,0,80.0,,466.0,Western Africa,Mali,Menaka,Menaka,Menaka,Menaka,15.918,2.402,1.0,aBamako; Twitter; Undisclosed Source,Local partner-Other,"Movement of forces: On 15 June 2022, dozens of Wagner Group operatives aboard helicopters arrived in the town of Menaka (Menaka, Menaka). The operatives installed themselves at the military camp transferred by French Operation Barkhane forces to FAMa on 13 June.",0.0,,1707185516.0
MLI6831,11-June-2022,2022,1.0,Political violence,Violence against civilians,Attack,Military Forces of Mali (2021-),Wagner Group; Dan Na Ambassagou,1.0,Civilians (Mali),,7,17.0,Civilian targeting,466.0,Western Africa,Mali,Mopti,Bankass,Diallassagou,Yalema,13.721,-3.709,1.0,Whatsapp; Undisclosed Source,Local partner-Other,"On 11 June 2022, FAMa and Wagner accompanied by Dan Na Ambassagou militiamen attacked the village of Yalema (Bankass, Mopti). Three people were killed, jewelry stolen, and a water tower sabotaged.",3.0,,1655827947.0
MLI6779,09-June-2022,2022,1.0,Strategic developments,Strategic developments,Disrupted weapons use,Wagner Group,,8.0,JNIM: Group for Support of Islam and Muslims,,2,28.0,,466.0,Western Africa,Mali,Mopti,Bandiagara,Pignari Bana,Fiko,14.455,-3.9,2.0,Whatsapp,New media,"Defusal: On 9 June 2022, Russian forces (assumed to be Wagner Group) discovered and destroyed an IED likely planted by JNIM militants near the village of Fiko (Bandiagara, Mopti).",0.0,,1655149930.0
MLI6792,08-June-2022,2022,1.0,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,JNIM: Group for Support of Islam and Muslims,,2.0,Military Forces of Mali (2021-),Wagner Group,1,12.0,,466.0,Western Africa,Mali,Mopti,Douentza,Dallah,Dallah,15.105,-2.64,2.0,Whatsapp; FAMAMali,New media-National,"On 8 June 2022, an armored vehicle carrying FAMA and Wagner forces hit an IED planted by JNIM between Dallah and Douentza (Douentza, Mopti). Several soldiers and Wagner mercenaries were wounded. JNIM claimed responsibility.",0.0,,1680570780.0
MLI6733,28-May-2022,2022,1.0,Political violence,Violence against civilians,Attack,Military Forces of Mali (2021-),Wagner Group,1.0,Civilians (Mali),Fulani Ethnic Group (Mali); Pastoralists (Mali); Prisoners (Mali),7,17.0,Civilian targeting,466.0,Western Africa,Mali,Segou,Macina,Saloba,Zanankoro,13.742,-5.18,1.0,Facebook; FAMAMali; Whatsapp,New media-National,"On 28 May 2022, FAMa and Wagner forces arrested seventeen elderly Fulani men in Zanankoro (Macina, Segou). The arrested were killed and found in a mass grave on 1 June. The Malian Armed Forces (FAMa) denied the allegations.",17.0,,1707826169.0
MLI6684,16-May-2022,2022,1.0,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Wagner Group,Military Forces of Mali (2021-),8.0,JNIM: Group for Support of Islam and Muslims,,2,28.0,,466.0,Western Africa,Mali,Mopti,Djenne,Femaye,Waya,13.962,-4.432,2.0,Undisclosed Source; FAMAMali,Local partner-Other,"On 16 May 2022, one JNIM militant was killed and another wounded by the explosion of a booby-trap set up by Wagner and FAMa forces at their camp in the area of Waya (Djenne, Mopti).",1.0,,1653327027.0
